Project,Date,Block,Treatment,Transect,Plot,Species,Cover class,Cover value
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,21,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,21,POSE,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,21,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,24,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,24,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,24,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,24,POJU,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,24,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,POSE,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,4,41,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,1,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,1,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,1,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,1,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,1,POPR,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,2,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,2,POPR,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,5,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,5,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,5,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,5,POJU,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,6,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,6,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,6,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,6,POJU,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,8,ARFR,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,8,HECO,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,8,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,8,POJU,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,8,POPR,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,9,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,9,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,9,POJU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,9,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,9,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,13,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,13,HECO,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,13,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,13,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,13,POSE,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,13,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,18,FECE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,18,HECO,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,18,KOMA,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,18,LITT,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,18,POJU,2,15
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,23,HECO,5,85
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,23,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,23,LITT,6,97.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,23,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,23,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,BIOS,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,HECO,3,37.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,LITT,4,62.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,POJU,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,POSE,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 22, 2016",2,Biosolids,5,33,TRDU,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,6,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,6,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,6,HECO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,6,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,6,LITT,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,ANDI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,7,TRPR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,17,ANDI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,17,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,17,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,17,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,17,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,17,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,24,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,29,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,ANDI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,32,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,FECE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,37,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,HECO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,POJU,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,38,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,ARFR,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,CAOB,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,41,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,FECE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,HECO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,LITT,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,1,45,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,POSE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,7,SOIL,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,9,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,9,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,9,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,9,LITT,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,9,POJU,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,9,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,ACMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,HECO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,11,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,POSE,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,18,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,POSE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,22,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,FECE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,KOMA,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,POSE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,24,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,29,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,FECE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,POSE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,34,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,POSE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,35,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,LITT,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,PSSP,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,2,45,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,CAOB,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,0,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,6,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,6,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,6,BRYO,5,85
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,6,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,6,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,6,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,16,TRPR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,17,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,27,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,FECE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,POJU,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,32,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,ALCE,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,FECE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,33,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,BRYO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,36,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,ANMI,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,BRYO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,FECE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,37,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,ALCE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,ARHO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,BRYO,4,62.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,FECE,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,HECO,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,KOMA,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,LITT,3,37.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,3,39,SOIL,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,ANMI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,ARFR,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,LITT,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,1,SOIL,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,ANDI,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,ANMI,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,ARFR,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,ASAG,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,BRYO,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,HECO,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,KOMA,2,15
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,LITT,1,2.5
OK Ranch Biosolids Resample,"June 21, 2016",2,Control,4,10,SOIL,1,2.5
